78,1,2,1.3,0.7,0.1,0.2,2,74
78,4,2,1,0.4,0.4,0.8,1,74
78,8,2,1.6,0.4,0.4,1.1,2,76
78,11,5,1.5,1.1,0.4,1.1,1,77
78,5,1,1.6,0.6,0.4,1.1,1,75
78,2,3,2.2,0.6,0.4,0.6,2,78
78,22,5,2.9,0.9,0.8,0.6,2,80
78,7,0,0.9,0.3,0.4,0.3,2,78
78,12,8,1.6,1.3,0.4,1,2,79
78,12,6,1.7,0.9,0.9,0.8,1,78
78,12,2,2.2,1,1.1,1.1,2,77
78,5,8,1.2,0.7,0.6,0.4,1,77
78,19,5,2.6,1,1,1.3,2,82
78,9,1,0.7,0.7,0.6,0.6,1,76
78,11,4,1.8,1,1.1,0.6,1,81
78,10,9,2,1.3,1.6,0.9,2,79
78,18,0,1.8,0.9,0.7,1.2,2,79
78,29,3,3.6,1,1,2.3,2,84
77,3,2,0.9,0.4,0.2,0.3,3,72
77,10,5,1.3,0.9,0.2,1.1,1,76
77,14,4,2.6,0.9,0.5,1.5,1,80
77,11,3,1.9,0.8,0.5,0.5,3,77
77,9,1,2.4,0.8,0.7,0.9,3,76
94,41,8,6.6,1.4,1.1,0.7,5,94
93,40,14,5.5,2.4,5.1,2.2,5,94
92,26,15,3.7,1.7,1.2,1.5,5,91
91,34,3,4.2,0.7,0.6,1.2,4,90
89,25,7,3.8,1.6,2.2,0.7,4,89
87,35,7,3.3,1.2,0.5,0.6,4,89
88,27,13,2.3,1.4,0.9,1.4,4,89
86,37,4,5,0.9,1.3,1.1,3,89
90,21,7,2.9,0.9,1.5,1.3,4,88
86,20,9,3.4,1.5,1.1,1.1,3,87
88,27,7,3.6,1,0.3,0.5,3,87
82,37,9,3.3,1.2,0.8,1.1,3,87
86,21,7,2.5,1,1,0.5,3,87
84,29,1,3,0.9,0.3,0.7,3,87
86,11,16,1.5,2,0.4,0.5,4,86
83,25,14,2.3,1.5,1.3,0.5,3,86
84,21,4,2.7,0.6,0.7,1.9,3,85
86,5,4,1.7,0.9,1,1.3,4,85
84,24,6,4.2,1.4,1.1,0.8,3,85
86,10,11,2,1.4,1,0.3,4,84
83,9,3,1.6,0.8,0.4,1,3,84
85,17,4,2.1,1.1,1,0.9,3,84
84,17,2,1.8,0.3,0.6,1.2,3,83
82,24,2,3.9,1.2,1.1,2.6,4,83
83,30,4,2.2,1,0.1,0.9,3,83
82,20,4,2.6,1.2,0.5,1.6,2,83
84,12,6,2.5,1.1,1,1.4,3,83
83,22,16,2.9,2.1,1.6,1.4,3,83
79,16,1,2.8,1.2,1.7,2.1,1,83
82,20,9,3,0.8,0.8,0.8,3,83
81,17,3,1.9,0.7,0.8,0.6,2,83
82,10,0,2.3,1,0.2,0.5,3,82
82,6,6,1.8,2,1,1.1,2,82
82,11,6,2.3,1.1,1.8,0.9,3,82
82,12,19,2.4,2.6,1.7,1.1,2,82
82,9,3,2.2,1.8,4.1,2.6,2,82
81,12,0,2.1,1,0.7,1.3,2,82
81,13,1,2.2,0.5,0.4,1,2,82
82,17,7,2.1,0.9,1,0.6,3,82
83,10,4,2.7,1,0.8,3,3,82
81,20,1,1.9,0.9,0.6,0.7,3,82
81,13,6,2.4,1.5,0.6,0.8,2,82
82,9,2,1.9,1.3,1.7,1.3,2,81
82,9,3,2.1,0.9,0.5,1.6,3,81
79,29,5,3.9,0.9,1,1,3,81
83,10,2,0.8,0.4,0.4,0.4,3,81
82,6,3,2.3,1.7,0.7,2.1,2,81
80,14,6,4.3,1.7,0.9,1,1,81
81,17,3,1.9,1.1,0.6,0.8,2,81
80,14,2,1.8,1.1,0.8,1.9,2,81
80,15,10,2.9,2.1,2.1,2,3,81
80,13,2,2.9,0.4,0.7,0.3,2,81
81,10,6,1.9,0.9,1.6,1.1,2,81
81,7,1,1.1,0.2,0.6,0.9,3,80
80,11,2,1.5,1.1,0.3,0.6,4,80
78,19,6,3.2,1.1,0.5,1.3,2,80
82,3,3,2.3,1.4,1.1,1,3,80
72,13,2,2.1,0.5,0.7,1.1,1,80
81,8,1,2.3,0.6,0.4,0.7,3,80
77,21,0,2.2,0.4,0.5,2,1,80
75,8,1,2,0.4,0.4,2.2,1,80
78,17,3,3.2,0.8,0.4,0.8,2,80
80,3,1,1.7,0.8,0.2,1.5,2,80
78,20,6,2.8,0.9,0.9,0.9,3,80
80,7,2,2,0.7,1,0.4,2,80
77,15,9,1.7,0.9,0.6,0.8,1,80
79,6,0,1.5,0.5,0.1,0.5,3,80
79,20,6,3.1,0.9,1.9,1.7,2,80
79,12,2,1.3,0.3,0.6,1.1,1,80
76,20,5,2.9,0.9,0.9,0.3,1,80
76,17,6,2.8,1.3,1.8,0.9,2,80
77,22,6,3.3,0.8,1.4,1.8,2,80
73,17,4,2.3,0.6,0.4,2.6,1,80
78,15,3,2,1.2,1.2,1.1,3,79
78,23,3,3.6,0.8,0.8,2.2,2,79
76,15,1,2,1.1,0.9,0.6,2,79
81,6,4,1.6,1.2,0.2,1.5,3,79
78,11,4,1.7,0.8,0.8,1.6,1,79
77,11,1,2.1,0.3,0.6,1.3,2,79
81,8,6,1.6,2.3,0.9,0.9,2,79
78,3,3,1.6,0.8,0.4,0.9,2,79
79,5,3,0.9,0.6,0.2,0.5,2,79
79,4,5,2.8,1.2,0.8,2.8,1,79
80,8,3,2.2,0.7,0.8,1.4,2,79
78,9,3,3,1.1,1.2,1.6,2,79
,9,4,2.5,0.6,1,1.8,2,79
77,9,1,2.2,0.8,0.8,1.2,2,79
79,6,2,1.8,1,1.5,1.4,1,79
72,13,4,4,1,1.8,3.2,1,79
78,5,1,1.2,0.8,0.7,0.3,3,78
78,1,1,0.9,0.2,0.1,0.5,2,78
78,7,0,2,1.4,1,1.2,2,78
79,8,7,1.5,1.1,0.4,0.5,3,78
78,9,4,1.8,0.7,0.3,1.1,3,78
78,5,0,1.7,0,0.2,0.7,1,78
77,8,0,1.8,0.2,1.2,0.9,2,78
78,11,6,2.4,1.4,1.1,2.3,2,78
81,9,0,2.3,0.6,0.1,0.2,3,78
79,6,3,2.4,1.6,0.2,2.4,2,78
81,3,5,1.9,0.9,0.5,0.9,3,78
78,3,5,2.1,1,1.2,0.3,2,78
77,8,3,1.5,1.2,1.9,1.7,1,78
78,8,4,2.4,1.9,1,1.7,2,78
76,12,5,3.4,1.7,0.3,1.3,2,78
80,3,1,1.6,0.7,2.4,1.4,2,78
75,11,2,1.6,0.5,0.3,0.7,1,78
78,9,2,2.7,1.4,1.9,2.2,1,78
76,12,3,2.3,1.5,0.9,0.7,2,78
75,8,2,1.9,0.7,0.6,1.3,1,78
80,11,5,1.7,0.7,0.1,0.4,2,78
78,6,6,1.5,0.7,0.2,0.6,3,78
73,14,3,2.6,1.1,0.6,1.4,1,78
77,9,4,1.3,1,0.5,1.7,1,78
77,11,0,2.6,0.7,0.1,1,2,78
76,3,1,2.4,0.9,0.3,0.8,1,78
78,11,4,1.8,0.9,0.9,1.6,2,78
76,14,4,2.8,1,0.8,1.3,2,78
82,1,1,0.6,0.2,0.3,0.1,3,78
74,6,4,1.6,0.4,0.4,1.1,1,78
72,7,0,1.9,0.5,1.3,1.9,1,78
80,4,1,1.1,0.5,0.1,0.3,2,77
78,11,2,2,0.8,0.6,2.6,2,77
79,14,3,4.4,1.1,3.2,2.2,3,77
77,13,5,3.4,1,0.4,1.4,3,77
76,9,3,1.9,0.8,0.6,2.6,2,77
78,4,2,1.1,1.3,1.2,1.9,2,77
77,8,1,4.3,2.1,3,2.6,2,77
73,7,4,1.8,0.9,0.7,1.7,1,77
78,2,1,0.4,0.3,0,0.3,3,77
80,6,4,1.4,0.5,0.3,0.9,2,77
76,7,1,1.9,0.6,0.8,0.8,2,77
74,10,1,2.5,1,1.3,1.2,2,77
75,9,6,2,1.1,1.3,1,2,77
77,6,3,0.8,0.4,0.8,0.4,2,77
80,3,4,0.7,0.2,0.7,0.9,3,77
76,9,2,1.6,0.6,0.4,0.7,2,77
78,0,0,1.2,0.3,0.3,0.7,2,77
78,9,5,2,1.3,0.2,1.1,2,77
74,12,2,1.8,0.6,0.2,1.8,1,77
79,1,4,1.6,0.8,0.6,0.4,1,77
80,11,7,2.8,1,0.6,0.8,1,77
78,2,2,1.3,0.4,0,0.7,1,77
94,30,10,5.7,1.5,1.5,1.6,5,93
89,27,9,3.6,1,1.4,0.8,4,89
91,22,9,3.4,1.4,1.1,1.7,4,89
90,30,9,4.4,1.4,1.5,1.4,5,89
89,21,11,3.1,2,0.5,0.9,4,89
89,23,7,3.6,1.1,1.4,1.9,4,89
87,38,12,4.3,1.6,2.2,1.5,4,89
89,20,6,2.5,0.6,0.6,0.8,4,88
87,30,7,2.6,0.9,0.8,0.6,3,88
84,25,8,2.9,1.3,1.3,0.6,4,87
87,19,15,2.5,2,0.5,0.8,3,87
88,14,6,4.3,2.3,0.9,0.5,3,87
84,16,7,2.4,1.1,1.5,0.6,3,87
87,16,10,3.4,1.5,0.9,1.1,3,86
84,18,10,2.3,0.9,1.3,1.5,3,86
86,16,7,2.2,1.3,1.4,0.3,3,86
88,13,2,3.7,1.3,1.3,0.9,4,85
87,18,1,1.7,0.7,0.7,0.1,3,85
85,20,6,2.6,2.1,0.7,1.6,2,85
87,15,4,2.5,1.2,0.3,0.6,3,85
85,14,9,4,1.4,1,1.1,3,84
84,10,6,1.2,1.2,0.2,1.4,3,84
81,12,7,3.3,2.1,2.5,2.5,3,84
83,13,16,3.1,3.1,1.7,0.9,3,84
80,26,8,3.8,1,0.5,1.6,2,83
85,15,2,2.8,0.5,0.4,1.9,3,83
85,3,3,1,0.6,0.6,0.9,4,83
82,11,9,2.8,2.6,1.2,1,2,83
82,10,5,2.1,1.6,3.4,3,2,83
81,26,9,2.2,1.3,1.3,0.7,2,83
81,20,1,2,0.6,0.2,0.3,2,83
82,15,0,1.4,0.8,1.4,1.5,3,83
83,13,1,2,0.3,1.3,1.3,3,83
80,20,4,3.2,1.1,0.2,0.8,3,83
78,20,12,1.9,1.3,1,1.5,2,83
83,17,7,3.6,1.2,1,1.2,3,83
82,24,5,3.7,1.6,0.9,0.6,2,83
76,17,3,2.4,1.1,0.6,1.4,1,83
81,15,7,2.5,1.2,1.3,1.6,2,83
75,28,6,3,0.8,0.8,1.3,1,83
83,2,0,1,0.4,0.1,0.4,3,82
82,14,8,1.2,0.7,0.1,0.2,3,82
82,11,5,2.2,1.3,0.7,0.4,3,82
83,8,1,2.9,0.5,0.7,1.7,4,82
83,16,0,2.6,0.6,0.1,0.8,3,82
78,31,6,4.5,1.5,0.5,1.3,2,82
82,7,7,1.1,1.6,1,1,4,82
83,11,5,1.8,1.2,0.6,1,2,82
81,14,11,2.6,1.3,0.9,1.5,2,82
82,15,3,3.4,0.9,1,3,3,82
82,18,4,2.3,0.9,0.4,0.6,3,82
78,23,7,3.2,1.8,1.1,2.2,2,82
81,13,4,2,0.8,1.4,1.4,2,82
83,11,3,1.5,0.7,0.8,0.6,2,82
78,17,1,2.1,0.7,0.8,1.7,2,81
81,9,3,1.1,0.8,0.4,0.4,3,81
80,12,4,2.4,1,0.7,0.9,2,81
77,16,4,2.1,1.1,0.8,1.6,2,81
83,12,2,2,1.1,0.9,1.1,1,81
77,17,7,2.1,1.1,0.4,1.1,1,81
79,7,2,2.4,0.8,0.5,1.6,1,81
77,14,5,1.5,1.2,0.9,1.2,1,80
78,4,5,2.4,1.4,1,0.6,2,80
81,3,1,1.6,1,0.8,1.4,2,80
81,7,3,2.2,1,0.6,1.2,1,80
80,7,4,1.9,0.8,0.3,0.9,2,80
78,14,9,2.2,1,0.6,1.1,1,80
80,9,3,2.4,1,1.6,0.8,2,80
81,10,5,2,1,1.6,0.4,3,80
82,4,3,1.9,0.5,0.1,0.9,2,80
78,13,7,2.9,1.1,0.9,1,3,80
80,9,2,1.1,1,0.9,1.2,1,80
76,8,1,3.5,1.4,1.6,0.6,2,80
75,16,4,2.7,0.9,0.8,0.4,1,80
80,9,5,1.4,0.5,0.4,1.4,1,80
77,7,7,2.1,1.7,2.1,1.2,1,80
79,10,6,2.2,1.2,1.7,0.8,1,80
70,23,0,4.1,0.8,0.4,1.8,1,80
76,14,6,1.7,0.6,0.4,1.5,1,80
78,9,5,1.8,0.8,1.7,1.7,2,80
80,17,9,3.2,1.2,0.4,1.5,2,80
80,13,5,2.3,0.9,0.4,1.9,1,80
78,6,1,1.8,0.3,0.5,1.4,1,80
69,18,8,2.6,1.1,0.7,2,1,80
79,16,1,2.9,0.7,0.6,2,2,79
81,4,1,2.2,1.2,0,2.1,3,79
80,8,3,1.8,0.5,0.3,0.9,1,79
81,6,0,1.8,0.3,0,0.6,2,79
78,12,3,2.1,1.1,1.9,1.3,1,79
79,2,0,0.5,0.2,0,0.5,3,79
80,19,0,2.4,0.4,0.4,2.3,1,79
77,11,7,2.8,1,0.6,0.8,2,79
80,6,4,2.2,1.9,0.7,0.7,3,79
80,3,0,1.4,0.5,0.2,0.8,1,79
73,30,6,2.8,1,0.2,0.6,2,79
76,17,4,3.1,1.1,1.4,0.5,2,79
78,13,6,2.9,2.2,1.4,1.6,1,79
79,13,2,2,1.3,0.8,1.8,1,79
81,9,0,1.1,0.7,0.3,0.5,2,79
79,2,1,2.1,0.9,1.1,1.1,2,79
82,8,2,0.9,0.7,0.4,0.3,3,79
76,14,1,3.5,0.5,1.5,1.1,1,79
79,2,1,1.9,0.6,0.4,0.9,2,79
79,13,3,1.6,0.6,0.2,0.9,2,79
73,3,1,1.7,0.7,0.6,1.7,1,79
75,3,1,1.9,0.6,0.6,0.8,1,79
80,4,0,1.8,0.4,0.1,0.3,1,79
80,13,5,1.7,0.8,1.5,0.9,2,79
77,15,5,3.1,1,1,1.4,1,79
77,12,0,2.3,1.1,0.5,1,3,79
77,6,7,2.2,1.6,1.5,1.3,2,78
77,3,0,2.4,0.6,0,0.4,2,78
77,9,3,1.5,0.7,0.6,0.9,2,78
80,2,0,2.5,0.8,0.1,0.4,3,78
77,9,5,2,1.3,0.2,1.1,2,78
79,10,3,2,0.9,0.3,0.8,2,78
77,3,1,0.5,0.6,0.3,0.3,3,78
77,12,2,1.8,0.6,0.2,1.8,1,78
78,10,11,2.4,1.8,0.8,2.1,2,78
75,7,5,1.4,1.4,0.5,1.5,2,78
76,6,2,1.5,0.5,0.6,0.6,2,78
75,5,5,2.2,1.4,0.6,1,2,78
78,10,2,2.2,1.1,0.7,0.5,2,78
80,4,1,1.9,0.5,0.3,0.5,3,78
80,3,1,2,0.7,0.9,1.2,1,78
76,11,3,1.3,0.7,0.8,0.9,2,78
78,16,1,2.6,0.8,0.3,1.1,2,78
74,11,4,2.4,1,1.2,1,1,78
75,9,8,2.4,2.7,2.3,2.6,1,78
77,3,5,1.5,0.6,0.7,0.9,1,78
77,6,1,1.1,0.3,0.5,0.4,2,78
76,12,2,1.5,1.2,1.2,1.1,1,78
76,11,4,3.5,0.8,0.6,1.6,1,78
73,30,3,3.9,1.2,0.8,1.9,1,78
69,8,6,2,1.5,1.7,1,1,78
71,14,2,2.9,0.9,1,0.9,1,78
77,16,6,1.8,0.6,0.2,0.5,3,77
72,8,3,2.2,0.8,1.6,1.9,2,77
